643,191987,1284,702218
6247,769706,1224,746232
1646,869489,-2674,387544
6407,830356,3051,691391
3689,91684,2394,288371
7929,858993,2225,674895
8532,568023,-4,588779
8859,647070,3803,739409
5419,246549,-2812,372051
4557,728801,-727,546284
3766,546336,1048,591534
6445,348809,3664,303567
7263,921730,-4048,657945
934,952697,4820,446240
5752,977416,1452,364199
5925,533721,-4471,512702
5265,35357,-2201,333790
2146,213417,3148,598606
4907,780647,-1569,519048
9443,585284,-3966,540266
6887,452743,-3931,251267
6069,621212,2173,749046
8596,37251,-224,725033
8488,184269,-1957,625667
5431,187799,3692,610182
9275,487148,4476,329779
632,837932,-1249,648790
3283,417632,1980,421955
2686,161882,1768,420970
3469,748743,2935,303964
2123,483957,174,620966
2841,298924,407,634583
7362,720759,1538,656159
8043,924788,-3102,400848
3834,468492,3221,569599
216,736974,3972,622161
9100,546941,2394,284243
9077,263877,-3844,615939
2524,686018,3023,700814
4372,575108,-4285,474690
6260,81049,-3225,539327
4933,679229,-1191,601430
2804,398388,1157,446855
5369,472928,1402,426745
6381,819825,-2612,378651
594,224762,-812,472690
5191,925160,-739,658902
9221,658560,-4943,308249
5200,207828,2512,468044
7446,897325,3302,317516
1132,606555,-106,499375
3999,408420,-2799,293251
4494,103319,-878,374866
3223,795860,322,287908
773,794668,-3129,426657
4699,77932,2242,425256
1528,685898,667,401416
539,911783,-4978,479702
224,32881,1298,667606
7761,467064,3405,398388
9213,113582,-2201,391536
7436,983668,4261,366930
2046,591283,2012,726984
7583,322664,-3896,614139
4747,743895,-3842,582288
1736,546842,-2391,373685
284,41244,-1876,399242
3289,975663,-3650,381440
8307,244651,-2592,615704
7406,598869,4686,654201
230,244792,-3134,533339
4425,172289,-3209,628177
7885,836206,4226,316897
3790,751821,-3971,647280
7897,765781,-4452,288158
5470,801123,-1833,551419
2917,372896,-4659,527634
5903,776147,-4399,718513
6323,526614,4007,495537
4636,889757,1272,494792
1859,946550,-2539,275343
7237,306583,822,451009
7335,208885,-4180,427054
5791,440351,193,707806
1345,252704,-1892,302995
5694,991054,-2502,403067
5168,997801,-3397,540353
2435,364943,3340,692329
4972,528428,1275,401933
3925,265737,741,364853
4018,280088,-934,442410
4817,664063,-3876,539465
9385,960982,-121,432394
2722,697622,-2494,699735
1007,878727,351,423857
5798,394633,4024,687165
4087,768861,-3073,360786
1619,278071,4740,307227
1869,532478,-471,553440
6063,155146,-1675,443256
7131,216301,242,530649
531,574439,-4163,337918
9594,590750,-2747,376457
1946,864248,-1533,582507
2656,70794,1757,687173
6152,436755,555,473423
2248,821788,196,736504
7786,465347,2326,672706
8479,184696,2562,264868
6400,211958,-3326,364616
3823,922223,-782,634107
8662,880128,3000,517236
5127,625267,1005,491903
7167,938210,448,450448
8742,971875,2696,521787
9560,483789,-4303,597606
3441,478602,871,357071
1598,669898,1399,538724
5238,430806,-569,375624
9090,129587,-1845,322588
199,452378,-76,670186
9877,551655,-1663,554632
3386,359806,4528,705930
4038,738561,-1582,397002
6866,841216,4059,579900
4840,449383,-961,591835
5015,532894,2095,267041
894,546782,2259,259209
9871,366495,3888,552321
2249,606883,1153,632725
7001,437560,-4232,533264
8605,897729,-1165,308721
3995,583229,326,522980
5731,981205,-2837,281282
4288,105163,-4451,736525
6827,397847,-4094,571740
2428,812792,-1998,712621
7900,425369,-1521,617276
7782,701624,-1035,697718
7298,846529,4486,735283
695,175635,4110,607011
2534,994588,-4188,578904
7531,97696,4357,325087
7712,790535,-4116,468390
7560,879265,1265,534286
3773,47931,4214,598306
8941,259968,-3106,528816
9341,613493,1661,309363
317,66558,3277,627526
6869,473775,-3507,329600
8186,929058,3643,532020
5582,970368,-1766,496257
3042,468062,3767,293236
7599,213114,397,565360
9014,544009,923,559206
212,359855,2842,367576
4929,557298,-4258,416255
9692,880291,294,360703
9564,253303,2950,594724
8382,354247,1657,528931
3302,979394,2827,570367
3787,738748,2772,465798
4510,169968,358,580338
9466,464727,-509,506180
6534,446491,4339,381995
1714,947627,-4704,514620
5540,662082,-3975,535353
3930,745831,-778,486266
8452,537189,-362,265815
912,335212,72,736842
7932,314263,-4160,403026
3424,134240,969,264914
1273,455463,739,310809
6604,792859,2068,452959
2852,540844,-2361,557861
5637,720246,-519,391140
1646,475057,-89,277580
7750,369503,2577,741804
3901,584158,-4163,330029
5179,965366,-2615,316323
7072,962044,-1589,439808
9240,960696,4923,642777
695,488329,1559,636617
4679,186100,3297,513595
7842,778837,2103,529106
8378,617636,-4999,735929
9463,96806,682,271108
7827,588780,-3086,349547
1609,439582,400,727156
605,33719,-1156,493964
9034,194552,-2652,562702
4739,110203,1308,712665
6182,650212,4407,378187
6433,853584,-3484,565361
2536,523628,2444,550040
8443,70727,974,625591
4492,614718,-3463,725953
5928,860307,509,451888
8434,374868,4386,304599
1318,733540,-816,407770
9440,170278,-2595,545388
443,221686,4126,412601
1437,167056,-3743,315586
1429,842613,3460,430525
2072,21735,-3831,481444
7076,688509,-1484,697436
3791,28564,-4655,541964
5876,150385,-3084,609144
6757,678534,891,357782
4166,582997,3601,386252
4617,213183,2114,504222
7941,89750,-2032,722250
5050,755461,-139,341460
7413,484521,-4320,258427
8755,888696,416,603210
674,544449,-4437,342051
864,213258,4684,640007
6219,81018,3499,534066
1354,85187,98,487718
9662,775637,3018,732878
882,201668,1859,586374
307,974056,-760,527841
9538,877992,-3373,710448
3572,810654,2148,734369
3611,220805,3192,494410
8304,615554,-4881,608328
2450,199991,-2848,651393
258,516230,-3047,373529
1794,723881,4514,699146
5375,59168,-4017,271016
6478,742584,2828,542672
2419,537873,-2529,667407
1422,308554,-3169,531762
2369,149462,485,578548
994,57734,683,588730
8706,575412,4120,288322
170,919814,-4041,538927
3706,203571,533,730348
8752,979937,360,294006
3053,41451,-618,652751
9179,76908,1627,344462
5036,743333,-788,418735
4341,515555,2063,508376
1279,299371,-8,656731
38,620645,-1891,726286
7654,869191,-561,588317
7338,290167,4370,669452
6739,200462,108,703155
3142,702448,2793,565525
206,380244,4502,356945
333,193748,-1203,698371
8363,210455,-4386,314989
165,289090,-86,676626
5867,948499,-2279,483910
2485,374839,1871,710328
8035,127228,2031,362677
9543,794635,3556,282471
8087,237461,1168,460277
5605,134674,2649,524620
2017,512059,2811,687562
2282,471751,4444,609581
2643,433964,-4246,682497
7183,555464,266,372540
1146,824648,-3093,612699
4097,374223,-4417,728697
5849,305210,1989,454456
71,222347,4295,737860
2834,282721,3404,262718
1359,339886,-1120,377125
866,283664,-1698,576016
3012,53722,1812,358427
7115,686753,3687,377491
861,813209,-1979,347491
9546,368685,4210,466197
4792,918650,4637,693622
7040,171157,-4738,741792
9702,168249,3315,307541
1837,820795,-1728,251027
5088,522876,1136,737688
2001,54008,-191,661374
4899,739033,887,546149
1914,123500,1842,361440
396,126579,-4355,448680
3493,476141,-2501,540819
7457,590223,-3675,638628
845,567535,4537,663624
3996,671917,-4813,747867
9633,197120,835,621467
6186,830468,1146,572442
2538,451917,3732,575069
6774,883495,-2766,541540
6030,183062,3889,300103
4301,494199,-4375,715300
6153,570216,-835,432177
5165,996012,-2898,620751
2019,759862,-256,641260
8827,735996,-3467,271922
1960,834254,-1281,693347
3343,892156,-4011,684679
3169,330724,-3414,314037
1708,105705,-1240,749381
3917,940982,3144,673017
4318,708429,4829,366553
3011,600531,1952,352751
7372,677108,-1382,270931
6956,259365,1379,534109
9480,431897,1926,325967
7133,567358,3532,558994
478,471051,-1601,448707
6588,924769,3352,373454
5247,87343,-472,541387
9397,523815,-694,520176
4241,352839,1485,577178
1654,422224,4977,701345
9107,333000,-2498,333215
2463,566928,-4709,543565
4495,831164,1566,605962
5381,706801,77,694790
8694,730475,-1286,341165
2330,208913,-3530,311789
879,493735,-4161,614027
1405,123764,-2847,460125
6238,278715,889,590977
80,934399,3865,665257
2311,662920,-2882,551063
3098,693531,-1620,378970
2017,213787,-1055,265611
4621,524952,-1975,672029
8432,818904,-1664,682047
2245,146472,510,394081
3521,898590,-2115,488716
1220,869552,-1062,616783
2366,622039,-3198,643637
5295,195090,4352,610915
3775,378940,-29,290812
2339,272143,-658,392091
3903,244796,-3442,487196
9393,681864,-2151,333593
4941,472216,1289,525250
8496,426205,1420,605986
7207,511930,843,338550
6230,266507,2778,278096
2436,71978,969,652011
1640,579194,-2071,253985
3462,63850,3302,498358
3279,380307,-1575,342499
9664,741241,3514,448599
7059,295931,-4024,422108
4860,416378,-4796,513829
2296,171786,1980,530953
9211,534579,4799,713705
2400,207395,4581,399136
1484,685818,-3419,527830
9323,854868,-1364,702258
4968,134735,-554,460588
1918,249077,-4061,345456
2308,640857,-1154,705247
9735,209661,-4703,308079
4618,253504,4477,320499
4656,603453,-2368,700433
835,56413,-4904,464158
2113,880470,-587,611457
5348,107457,-4190,654234
8922,230590,2064,406315
1507,126212,-1887,297905
3182,390530,-2497,582279
4398,123289,-4981,506382
1649,960332,811,382637
5758,275729,706,338845
1832,453539,-3875,689181
2511,509256,310,637611
9473,179426,-170,730482
5247,812841,2447,584564
5451,208286,2512,583253
9713,76883,-714,334220
5717,190689,4474,349256
8908,493592,-122,490748
6374,965896,-2281,266811
3886,339764,-4520,552633
2987,207537,-688,413497
3720,989797,4385,498264
464,144795,-4595,579068
6616,305752,2556,707065
4666,164264,2667,505142
5853,303784,-164,577203
6664,152370,721,394626
9600,353827,-4879,429008
9817,755715,-2424,473996
4686,955030,3570,585484
5810,80901,-1528,266133
6553,341474,-2741,538725
9330,522812,-399,309465
9972,437470,-4463,364709
5408,614463,4324,638031
5149,508454,217,421861
2971,320075,-4036,546756
588,706602,2442,731371
3327,676426,2410,615027
1146,56864,1749,328769
3778,142705,3281,657972
7311,100344,531,563513
8816,188679,1344,317039
8051,839445,3669,653973
3219,769548,-837,629269
8599,198145,-2709,345339
6303,54134,3898,414597
3910,801176,3089,324846
2399,775667,3980,467580
3238,56005,-4345,659921
7699,890248,1354,487564
4963,219335,-1306,498562
3204,929620,3436,424325
3848,133734,4853,284094
4978,898622,-4045,607920
1761,400719,2375,261558
3230,566777,4373,614086
3934,287492,1725,367898
6310,412511,4881,646603
2026,94625,3590,659484
6553,633845,1861,399570
4124,64470,-1561,508615
517,201216,-4564,644489
7122,167536,-1435,649006
9345,911870,3748,362593
1118,32135,-4017,575513
2992,732779,-2634,291173
4430,792468,287,276846
7261,795848,214,405301
4623,899943,-4746,302330
6127,635894,-1335,644690
5107,895315,3019,743131
1295,523693,4824,266233
3931,933999,-4331,302690
7965,99932,-1615,314359
5639,982504,1072,715810
6507,445561,1670,489903
210,168135,1146,647641
143,907671,2639,323655
2420,33839,-652,250955
3227,562997,-3041,735146
5950,387954,1640,260841
5305,27210,3243,561070
3454,424404,2813,256557
9254,962123,34,368802
7946,476001,1428,661660
156,790654,-2302,299949
801,577767,1860,304490
6687,73823,74,588381
6990,446506,-1285,295440
1588,765664,3544,748128
808,206532,-85,711298
6959,29584,-3421,481577
8584,847018,-3060,681616
9482,403462,2270,606170
5827,865823,21,677219
5675,638875,-4711,373378
1717,38576,914,335388
5358,892028,-4244,388745
7174,33139,4337,319243
4143,944977,-2425,276509
6087,275248,2558,482967
7142,180382,-2920,428480
7975,787204,582,476146
2587,778487,554,256559
3391,607427,-1702,301137
6265,309179,4409,600192
448,175458,760,301498
5229,580603,207,689903
4743,90928,-4292,369867
4234,95035,-2119,657237
53,889073,1332,383808
644,349554,3614,477699
3237,563327,-4779,521325
1549,946484,1404,592623
71,827884,2527,463936
4715,69438,-4001,294142
6470,190124,-4268,529411
4116,994560,3783,438411
8479,184019,2401,253993
1689,914217,-2040,711502
1636,910807,1778,411126
1648,136316,-4132,416019
5275,787700,635,454631
4296,536441,481,535618
1200,248398,564,686121
3051,951456,3347,587770
1062,349347,-1724,541314
9193,492492,-3836,255539
6421,151154,1075,251810
2125,985890,-2462,523232
8977,640237,1610,256394
9550,332997,194,609335
9868,980309,-4025,535683
3917,505126,2840,708329
8171,67483,-2338,664624
7272,881991,-113,254287
7563,371067,2963,361360
4411,199072,4758,397538
637,552840,-2487,416019
6745,543128,2891,382104
9825,390993,-791,482468
7648,358994,3227,616123
6721,997161,-563,624528
3336,285845,-2830,749330
7773,52436,-4118,582072
8452,775208,3882,352458
7698,394453,-4320,332777
9891,91720,2117,611451
6150,90939,-1015,259376
1462,630118,1755,702365
1834,940102,-4244,399185
8027,655919,2855,742504
8696,122420,4922,671138
7686,385388,3160,411509
1992,581741,1271,385056
5272,743564,4786,311768
2177,611734,-1192,668900
5308,158193,1521,730154
872,414741,-889,462835
8121,669440,-1972,301294
2041,839030,-4039,419169
8175,401790,-4943,472308
1520,750940,-2217,395223
5408,62770,2071,725127
2931,999712,-3928,381059
8464,98724,-981,394710
5974,188542,3986,692179
6296,789436,32,256493
3612,42968,2686,567545
5690,879860,1066,431459
6466,77751,-784,471356
7473,594400,-4054,441096
7934,415090,-1857,710417
9119,992157,-278,571684
9776,531973,-2140,488096
7067,427680,2312,586466
7901,368298,-3731,262902
3150,691262,-566,431968
3956,225047,-4692,379157
6498,326442,2615,467938
5263,97232,-1954,404283
1116,331854,-3431,709130
2721,278947,-2106,522560
732,472543,2556,663392
1462,591862,522,318996
6054,620509,3749,700085
3575,225399,2936,659727
388,621916,-3280,532391
2203,708642,4383,284999
7918,542878,-4304,633824
7867,753823,-3577,539127
6091,78137,3647,591492
5053,562552,-1180,370000
8964,277273,-498,583517
8623,710816,-1401,553536
3973,498097,-3302,443642
7973,387312,-143,589307
8370,403060,4078,404412
9791,730200,4667,693405
3917,932222,3424,635021
2755,74293,1802,585525
4161,779399,794,438125
8187,98086,-527,326826
4650,290309,1939,748001
5541,371962,-4927,712791
3785,856071,-315,378246
1337,620493,4790,586755
468,373813,3170,640030
4660,362108,-1601,547214
5898,839772,4138,472632
7961,291870,348,600637
6450,393263,1155,634041
6944,213941,1746,381134
2358,807626,-1539,668021
8964,161660,-4333,604544
3125,871474,340,304949
3769,925151,-2236,304784
4739,51744,3527,548046
70,406459,3020,288501
62,572490,4750,543200
5808,585451,-2143,735525
8579,546849,-4360,654289
6319,742580,-977,512922
123,964402,1222,362066
9178,561036,910,573169
6699,57977,-2430,560050
67,51411,-4462,598382
3234,377862,-3509,456908
2685,386086,62,616026
9106,381721,-602,271648
5354,948988,2726,418062
1468,892058,1640,710085
6889,671896,-880,339688
4827,96558,-1319,558001
5281,85410,-1176,599096
5867,656498,700,588940
2355,140614,-903,615014
8679,590921,-4884,506294
608,647290,-1501,301031
3781,219198,-2469,342345
2618,419844,2581,582350
1005,776243,-4260,698920
8060,549930,3480,510345
4363,762087,-2816,362942
1719,688076,2257,355172
7825,971879,3088,530915
4608,48291,3807,435862
6924,522375,-3990,418733
2076,802965,2390,272583
9423,948171,8,406888
8339,92710,-450,482421
5408,625934,361,590829
2548,492259,1345,515454
1689,466246,-2493,615615
6900,446054,3852,716127
8370,331374,1319,370562
6317,547740,-4277,524656
2872,108375,2738,728172
843,148343,-1582,302000
8519,893384,1435,588468
3393,449048,2766,327458
5674,628241,-50,479404
2153,586228,557,644970
1476,441085,2545,711410
1473,455661,4449,253634
8110,621957,1834,467344
1758,614272,-3365,347194
7942,722439,1888,517693
3802,837562,-3783,643748
3547,136907,4732,275615
5377,817476,-1915,709772
9060,616300,2630,402777
6780,721775,425,463734
6841,133220,2705,711608
4927,584193,2715,513275
6714,750857,-1004,371834
3197,662604,-1355,601124
1989,99174,3229,520002
7348,269543,-3382,652074
5138,882604,-4469,480165
3669,399385,4864,323960
8731,508932,-4398,627217
7714,481502,304,401782
1126,110523,-3021,472893
5432,154487,1657,364789
8422,648919,4037,500050
4510,459535,-3568,315711
4120,956414,-2957,721003
200,75843,1209,358335
8547,461648,483,304571
135,824276,871,254328
1105,980370,-3269,607297
67,901279,-4759,351615
37,248976,-3002,599856
793,629617,-772,410791
3359,92915,3009,667699
7599,309428,2066,550656
6948,332745,2038,663139
8363,745508,-3575,384265
1298,311120,-2650,433496
8926,700346,-4227,590451
9855,663266,2872,312851
9996,580671,3551,596534
5617,152735,-4496,574154
3924,878169,-1923,408105
933,647607,-571,356124
1457,145386,-1124,348785
2392,382357,-3018,307558
1045,904661,1871,743214
1180,522235,-4697,304975
1325,997456,4737,399131
8624,355077,-4109,540577
5783,757946,-2564,695855
3735,566539,-4827,732012
3602,330397,-3948,716841
8370,286094,-2901,498061
775,80429,4941,379503
6715,714681,3060,280880
8695,53973,-1682,435876
3049,776084,4885,591743
3871,162116,2439,358448
9181,792824,2086,344998
283,705770,4423,480152
719,57578,2834,677730
7963,696007,3621,364496
7246,909109,-4925,721175
7685,419274,-2466,524231
2034,200777,-4835,686217
1879,155644,-3264,627365
937,466289,-2537,507996
6238,434544,-1739,394912
757,84904,-1874,744235
3888,375784,-1568,642383
9267,867624,-3585,296887
8311,324122,-4802,301941
4788,422024,3823,657954
9042,596687,-1394,283223
1887,893943,4251,390189
3500,452519,-3050,364728
3589,225538,3205,463276
9657,833387,-3809,738995
6237,262411,1020,737383
7733,165637,3109,498067
2173,534086,759,585498
7686,722994,-1978,696877
904,860119,1423,724033
8705,935188,844,678872
1950,607510,107,389814
2118,179551,3855,271894
4268,310295,-1085,471097
9952,928547,2386,466295
3167,569106,-3674,566061
170,60754,3539,679732
4772,969016,4168,410705
6970,985421,3062,678302
8602,21526,-1988,568908
1093,503727,-3126,587698
642,703638,-1351,543442
988,227444,330,499993
6426,202420,-1242,572806
1069,25461,-908,571845
4979,318838,4705,306330
1456,618503,-757,476374
6648,529617,-4957,334681
8978,948380,-4841,538827
555,706540,932,408007
3229,169910,-2106,626878
7019,149131,-2550,308557
6183,289179,4726,742799
5164,342143,3583,470435
6972,695760,-2629,463346
1535,787356,4984,258387
9165,99489,-2247,477813
4186,547579,1839,418218
7246,144606,3162,277574
6524,66686,4338,377949
823,515985,-3095,251892
398,769539,-4680,308040
7086,606370,-4749,430218
4561,963495,2092,347612
4142,135280,-4862,589795
5291,775708,-4902,446922
6849,662689,-1301,395454
7033,201317,1080,512605
8170,675262,3726,561695
5022,561351,-1977,564695
4131,329540,3849,572021
6594,62405,4200,315216
5762,222835,-1627,677900
3385,707525,4318,688194
4684,928869,1388,250247
2952,663869,-916,641458
3497,863691,2348,680850
6208,609087,-4444,371503
8502,373868,-4042,266381
9034,97338,1058,281187
289,524364,-2835,534590
8491,174781,-244,648277
4303,943076,3812,680798
6340,501595,349,416663
9965,711113,1756,295889
9109,881044,2358,552235
2138,320942,524,299176
5470,317389,3071,500390
4766,454792,1486,260504
7479,179873,-2116,569271
9187,831847,-1647,591231
3890,448767,-471,477712
6768,110330,2427,603599
8195,986480,3160,309496
451,301971,-3580,573375
3631,319046,3907,629291
1854,641650,-876,582976
8570,761381,4427,637283
3548,471243,3466,281517
1685,865757,-2571,264460
3136,417972,290,602614
8308,672640,2278,451680
3447,100060,-2152,459756
2154,538693,1683,323958
7620,115099,-4573,659162
5338,942787,-3145,535898
424,869331,-2960,427892
7777,722435,4764,471942
1530,417720,-547,648573
8345,147362,-2031,275495
2976,502100,3917,416284
5024,824888,2767,412716
6243,115955,-1788,617224
3853,931330,146,383799
6779,702160,-782,498030
958,740439,2742,321300
7696,301595,2876,271015
8297,886213,183,542795
6034,782875,-2120,622283
5867,661856,-4285,645136
8715,212027,2345,381816
5187,218721,3710,298397
9041,153306,3320,674349
9539,891330,-717,405832
8918,743039,552,276540
1374,127462,-4143,739379
7312,942781,-4923,395733
6298,595519,-3452,595758
1349,283507,4551,642352
3507,50399,-3626,255255
7189,313715,1583,437109
5839,756002,2520,333161
3667,950903,2986,369500
604,667828,4368,400875
2498,226408,2883,561167
1008,553992,-3669,267689
6348,807938,-2667,505268
681,303571,2482,628760
8529,339324,335,650446
9155,936880,-4189,332849
8520,94846,4930,432862
9729,514621,-1071,574869
2081,477493,-1353,612806
9957,712130,2848,448947
9502,822149,432,484344
8699,121085,3505,287991
2513,821942,3472,443912
3630,273115,248,484218
9720,487197,3161,541618
1680,874124,-515,477752
2662,732786,-335,450034
5650,450008,1625,655248
5715,97761,-4166,346298
458,34768,-3450,684713
1831,136692,50,721284
1638,769250,2898,654116
3697,944459,-4570,714387
4896,198365,964,360526
1645,456809,188,324521
243,120758,-4478,501401
8254,722702,196,437824
9770,982563,-3441,642445
706,942678,-116,354163
9740,720029,-2689,375581
2223,917784,2779,628706
7722,652376,4358,308573
1134,47362,-2532,698610
472,692887,4145,578565
6109,875725,-3344,510078
8386,277581,3048,667247
5265,550085,-660,322581
9914,861211,233,629082
9914,399062,-3646,258254
485,602489,2315,678640
7518,380452,3770,634746
5348,928880,4563,730102
5247,159724,-1664,412376
807,254045,850,535476
2278,377102,-4756,329083
4272,486591,575,372862
7513,843533,-2757,400918
7620,480573,-4814,412205
5746,756440,-2221,259639
5623,518366,531,495152
1903,298300,-1672,733675
9170,560343,4903,665125
8940,810704,-4826,403711
173,980087,3845,486495
3956,603820,4740,664316
9594,85967,2215,473063
7948,302321,-3678,453424
8278,69846,915,506340
683,133540,889,696459
5258,362728,-3718,256480
2309,219491,-2992,538052
2918,105624,-3574,728739
4862,707360,-1946,280105
542,962079,4296,261264
2591,242718,-1317,526466
8144,780731,3307,619422
8188,846516,-2720,310960
4395,264219,3309,278070
193,984636,-2984,696800
7520,548410,4935,623393
9480,191163,-4268,613783
2207,991773,1052,386786
6133,803560,-3224,429985
6368,644208,-692,369948
6550,135674,3723,511489
9268,715385,-774,300104
8817,766440,-4173,622277
6793,831299,-3626,392943
9690,928560,1457,683442
2299,703304,-2995,455716
2489,784226,-1103,704328
8998,906677,-513,580949
258,728838,-2400,353623
9516,987507,-220,339279
5293,990350,-2985,462053
6663,422011,-2285,689432
826,544477,-1710,664684
8980,727028,2865,314032
7920,788281,-3681,468428
2410,261087,4157,450850
824,675883,3040,714105
295,901188,-1370,464482
5272,256298,2098,459081
9925,294808,1341,541437
1796,280159,2653,402425
421,768313,2844,574189
3208,320320,2839,478858
7784,487722,3921,528354
6713,985354,-2187,550404
6800,401167,-1621,650774
1788,953142,2013,643783
1270,523092,-1543,456546
8328,751515,3106,623820
6714,407137,-2466,663237
1273,228618,-2515,673993
8297,987354,4060,546287
4325,920969,-1542,669000
9490,337288,4063,641152
6028,206175,946,350644
1453,102024,3100,560989
7889,520922,4142,619494
9008,502130,-1848,428658
9794,37660,14,570662
9020,383176,2160,506006
5885,389655,-3989,414744
9249,831293,-803,305517
3216,815261,-1235,705360
3998,188459,-2036,494545
6393,181557,-3917,686459
6383,622820,-4173,592212
406,597387,-1649,515377
4173,855988,-1248,582786
4201,473219,4985,492799
6226,230405,-3226,682633
5361,983976,2280,330617
467,956920,4541,543945
6360,455870,-966,534649
6306,162427,1323,383415
3088,626081,-2481,503415
7429,997005,-2476,383719
5800,601935,-484,296525
3908,435468,-2885,726707
6834,267408,-2727,601957
388,578072,-3229,592096
816,442500,-761,715523
3074,861373,2329,656827
2861,227946,4941,667746
3024,63721,-2019,332850
9015,429244,-933,308972
45,167054,4079,739015
3812,899820,-2349,648802
8890,248205,2218,462843
1496,500075,795,450658
802,956429,2114,542418
3307,476966,-4149,346179
9818,481899,1778,658496
8489,218988,3100,279115
2211,529417,643,589090
7370,746709,-1137,637350
5563,484547,1038,453214
6847,862964,85,422851
1484,494875,3128,274892
9927,724548,4427,525058
5866,423400,3728,693692
8858,464636,-4117,698168
890,978678,1627,381572
2400,666645,-397,345686
9015,401037,4423,637227
1043,515683,3617,266314
8844,972121,3068,484660
5293,492247,2510,409157
8287,954331,-3431,710245
2836,170743,-841,701380
8347,821482,-4481,326855
9591,904357,-2157,299852
785,511143,-1637,581163
9252,73700,-3409,441592
8837,183156,-4678,472007
7320,143914,3240,560292
5610,692037,1584,718523
5226,98643,-2197,472770
4423,666559,1643,497979
1169,958688,-2445,517973
5068,902593,-4280,371447
4341,276442,1474,687429
6799,948110,3924,627471
8379,365043,1536,400365
5588,415448,-3521,576874
8735,53629,3211,604873
8194,302973,1217,404085
545,765509,-2037,326859
4631,735939,-4384,496862
8806,998913,-4292,689638
7808,350048,3613,636222
7831,572625,-4702,587790
8793,272235,457,729646
1431,821757,-2997,599496
8147,400419,737,271664
9295,441498,1617,403799
1499,848504,1368,515035
5966,197963,-1895,623113
7425,230558,3439,679493
3075,502508,-3185,683916
8444,260743,4399,674475
46,462611,-3007,582914
4913,747029,1633,560307
8182,483726,4016,706194
6086,387179,4916,566244
517,728979,-4559,548797
7533,129727,-318,460604
3285,696429,-182,352224
6312,664530,-1102,364262
4393,929185,3352,466424
1318,557025,3397,738334
3008,74098,-1987,594996
4420,312560,2,427356
9526,944891,4598,691514
4423,168208,-1738,536229
9163,267056,-4897,281296
7803,979465,3316,496601
942,695827,793,450625
2471,389524,1857,560414
8456,505982,377,624475
5575,306797,-4069,593179
5168,958621,-157,694092
1955,363876,494,453343
3579,196189,-3340,671602
6953,471708,4892,694902
7102,103706,-2078,361457
6511,614340,-4509,397744
4498,480519,2164,521713
8981,126663,4036,534764
811,846722,-829,581624
8044,680652,2170,484803
4296,957171,-1337,616614
3228,689758,-2776,640498
9204,414293,-4594,311399
16,979999,2461,253600
6576,102662,4957,739476
9608,836429,796,612888
8043,622087,-4874,451573
8347,154347,-3296,352356
663,66784,4574,636766
9568,893765,2701,656695
7532,889937,671,565862
4087,965803,3708,596988
9143,29383,-565,559588
4828,123915,3011,719393
4635,179223,-50,682871
83,998010,-1649,320941
2320,781019,-1783,466305
351,484932,-2973,361098
1099,664692,4,421995
9974,756009,4605,277513
8692,749003,3480,423714
6730,758124,1334,723842
8012,510419,-3782,382081
9824,915195,3282,396220
2305,755628,3435,686673
8872,635153,36,619664
9385,841182,3885,468878
2575,237920,2307,352519
3631,572798,3331,298880
7485,616815,-374,726177
5641,882599,4517,574377
9601,215164,-2329,260779
1961,964003,2382,400310
3932,618905,-4672,668006
9188,437350,2841,547139
6533,917767,-4443,398494
9823,590317,2975,323896
6642,93936,2047,527656
1955,148270,1775,625768
5384,176991,4065,362536
9456,118151,-3175,654268
14,703806,2893,300049
5904,892204,1912,506234
3037,855032,3716,297000
1136,928050,-1057,289141
1951,920155,-3814,705135
718,756548,-1931,745920
5120,345329,-3138,680699
8628,732368,4763,374273
7253,908465,2299,336125
7606,228251,828,461132
9496,186469,-3692,459964
7402,904104,3975,357774
8325,989713,-2278,724449
6439,683732,3083,437891
7928,875033,-1642,569129
2443,570473,300,312605
8879,963051,-26,749961
4005,823622,-48,277101
7598,556284,-1115,398579
2621,690707,1846,304221
6911,990790,789,430022
3844,310438,-643,462667
9077,355397,-4392,593569
7577,677882,-4828,326948
1740,844265,-4481,253308
7346,880794,2116,734161
4858,118474,-3931,252864
5225,849638,-4492,704460
6640,752383,3027,519602
7785,484319,774,716690
3465,896268,-3587,255969
1638,28840,1659,722212
9580,918232,1307,438756
620,829016,-654,609590
6628,709749,-494,323552
7462,796136,3225,454701
3631,911608,-2895,549737
2397,933949,1622,284255
8868,819066,-2759,299038
9296,562050,3761,461754
8649,916295,581,522517
7982,708904,4602,297348
720,500819,-4592,481471
8696,329291,-978,334274
979,329500,-1762,448200
4137,467123,3058,622145
2139,549304,3730,487833
3550,33626,4712,364445
4728,488674,-2825,747923
3525,209288,3708,385443
7357,570731,2127,474972
1806,573363,-4819,392360
669,559373,2278,670657
6088,437740,-4841,639808
7409,203993,3436,346681
6295,309869,2096,652372
6696,414071,4674,603787
5304,21204,4609,466578
7681,966004,-2704,716345
4185,442229,4724,666991
6876,530387,-3946,300882
6335,666728,-2569,611739
3796,729717,2897,316895
1267,657740,-437,717474
1645,662964,-3461,341145
8730,419321,-2338,406422
6152,177818,-1988,512209
2958,490135,3368,648885
7763,931973,3699,415405
6325,375282,3516,300941
4360,796829,-4075,303626
712,240413,533,674238
8565,111448,254,618875
3202,463506,-1998,563982
